theTime,MJD,euvalue,sqldataType
2022-07-01 00:44:16.605000,59761.0307477431,0.0065846380,float
2022-07-01 00:44:16.861000,59761.0307507060,0.0070525764,float
2022-07-01 00:44:17.117000,59761.0307536690,0.0063732437,float
2022-07-01 00:44:17.373000,59761.0307566319,0.0062298742,float
2022-07-01 00:44:17.629000,59761.0307595949,0.0057831261,float
2022-07-01 00:44:17.885000,59761.0307625579,0.0050559036,float
2022-07-01 00:44:18.141000,59761.0307655208,0.0047362258,float
2022-07-01 00:44:18.397000,59761.0307684838,0.0046887518,float
2022-07-01 00:44:18.653000,59761.0307714468,0.0048246788,float
2022-07-01 00:44:18.909000,59761.0307744097,0.0050100619,float
2022-07-01 00:44:19.165000,59761.0307773727,0.0045444069,float
2022-07-01 00:44:19.421000,59761.0307803356,0.0037937879,float
2022-07-01 00:44:19.677000,59761.0307832986,0.0036549187,float
2022-07-01 00:44:19.933000,59761.0307862616,0.0031739043,float
2022-07-01 00:44:20.189000,59761.0307892245,0.0026853261,float
2022-07-01 00:44:20.445000,59761.0307921875,0.0027939587,float
2022-07-01 00:44:20.701000,59761.0307951505,0.0026710422,float
2022-07-01 00:44:20.957000,59761.0307981134,0.0023494212,float
2022-07-01 00:44:21.213000,59761.0308010764,0.0020657231,float
2022-07-01 00:44:21.469000,59761.0308040394,0.0015423618,float
2022-07-01 00:44:21.725000,59761.0308070023,0.0011518093,float
2022-07-01 00:44:21.981000,59761.0308099653,0.0004972403,float
2022-07-01 00:44:22.237000,59761.0308129282,-0.0000151362,float
2022-07-01 00:44:22.493000,59761.0308158912,0.0001101087,float
2022-07-01 00:44:22.749000,59761.0308188542,0.0004305433,float
2022-07-01 00:44:23.005000,59761.0308218171,0.0000374032,float
2022-07-01 00:44:23.261000,59761.0308247801,-0.0008470908,float
2022-07-01 00:44:23.517000,59761.0308277431,-0.0010937007,float
2022-07-01 00:44:23.773000,59761.0308307060,-0.0011511377,float
2022-07-01 00:44:24.029000,59761.0308336690,-0.0013896672,float
2022-07-01 00:44:24.285000,59761.0308366319,-0.0015726389,float
2022-07-01 00:44:24.541000,59761.0308395949,-0.0028219026,float
2022-07-01 00:44:24.797000,59761.0308425579,-0.0033846485,float
2022-07-01 00:44:25.053000,59761.0308455208,-0.0035195137,float
2022-07-01 00:44:25.309000,59761.0308484838,-0.0034984427,float
2022-07-01 00:44:25.565000,59761.0308514468,-0.0035293355,float
2022-07-01 00:44:25.821000,59761.0308544097,-0.0038886796,float
2022-07-01 00:44:26.077000,59761.0308573727,-0.0040944379,float
2022-07-01 00:44:26.333000,59761.0308603356,-0.0041166223,float
2022-07-01 00:44:26.589000,59761.0308632986,-0.0045753458,float
2022-07-01 00:44:26.845000,59761.0308662616,-0.0048102916,float
2022-07-01 00:44:27.101000,59761.0308692245,-0.0050090676,float
2022-07-01 00:44:27.357000,59761.0308721875,-0.0054769227,float
2022-07-01 00:44:27.613000,59761.0308751505,-0.0055625775,float
2022-07-01 00:44:27.869000,59761.0308781134,-0.0051323287,float
2022-07-01 00:44:28.125000,59761.0308810764,-0.0048635936,float
2022-07-01 00:44:28.381000,59761.0308840394,-0.0051514465,float
2022-07-01 00:44:28.637000,59761.0308870023,-0.0052252767,float
2022-07-01 00:44:28.893000,59761.0308899653,-0.0057562673,float
2022-07-01 00:44:29.149000,59761.0308929282,-0.0061046235,float
2022-07-01 00:44:29.405000,59761.0308958912,-0.0059759523,float
2022-07-01 00:44:29.661000,59761.0308988542,-0.0057745579,float
2022-07-01 00:44:29.917000,59761.0309018171,-0.0060089190,float
2022-07-01 00:44:30.173000,59761.0309047801,-0.0056714909,float
2022-07-01 00:44:30.429000,59761.0309077431,-0.0056193666,float
2022-07-01 00:44:30.685000,59761.0309107060,-0.0058007398,float
2022-07-01 00:44:30.941000,59761.0309136690,-0.0057277128,float
2022-07-01 00:44:31.197000,59761.0309166319,-0.0061493772,float
2022-07-01 00:44:31.453000,59761.0309195949,-0.0057512866,float
2022-07-01 00:44:31.709000,59761.0309225579,-0.0053389605,float
2022-07-01 00:44:31.965000,59761.0309255208,-0.0052055929,float
2022-07-01 00:44:32.221000,59761.0309284838,-0.0047669698,float
2022-07-01 00:44:32.477000,59761.0309314468,-0.0048996532,float
2022-07-01 00:44:32.733000,59761.0309344097,-0.0046661525,float
2022-07-01 00:44:32.989000,59761.0309373727,-0.0048718834,float
2022-07-01 00:44:33.245000,59761.0309403357,-0.0044917529,float
2022-07-01 00:44:33.501000,59761.0309432986,-0.0040355153,float
2022-07-01 00:44:33.757000,59761.0309462616,-0.0036897333,float
2022-07-01 00:44:34.013000,59761.0309492245,-0.0035036919,float
2022-07-01 00:44:34.269000,59761.0309521875,-0.0037062378,float
2022-07-01 00:44:34.525000,59761.0309551505,-0.0032111689,float
2022-07-01 00:44:34.781000,59761.0309581134,-0.0030564370,float
2022-07-01 00:44:35.037000,59761.0309610764,-0.0028806018,float
2022-07-01 00:44:35.293000,59761.0309640394,-0.0020399322,float
2022-07-01 00:44:35.549000,59761.0309670023,-0.0017294953,float
2022-07-01 00:44:35.805000,59761.0309699653,-0.0012531089,float
2022-07-01 00:44:36.061000,59761.0309729282,-0.0004914268,float
2022-07-01 00:44:36.317000,59761.0309758912,-0.0000564283,float
2022-07-01 00:44:36.573000,59761.0309788542,0.0000901956,float
2022-07-01 00:44:36.829000,59761.0309818171,-0.0001167889,float
2022-07-01 00:44:37.085000,59761.0309847801,0.0010663785,float
2022-07-01 00:44:37.341000,59761.0309877431,0.0016580621,float
2022-07-01 00:44:37.597000,59761.0309907060,0.0018891613,float
2022-07-01 00:44:37.853000,59761.0309936690,0.0020703424,float
2022-07-01 00:44:38.109000,59761.0309966319,0.0027349528,float
2022-07-01 00:44:38.365000,59761.0309995949,0.0029440097,float
2022-07-01 00:44:38.621000,59761.0310025579,0.0029403689,float
2022-07-01 00:44:38.877000,59761.0310055208,0.0033362690,float
2022-07-01 00:44:39.133000,59761.0310084838,0.0036043589,float
2022-07-01 00:44:39.389000,59761.0310114468,0.0044063479,float
2022-07-01 00:44:39.645000,59761.0310144097,0.0048320246,float
2022-07-01 00:44:39.901000,59761.0310173727,0.0042504980,float
2022-07-01 00:44:40.157000,59761.0310203356,0.0039340566,float
2022-07-01 00:44:40.413000,59761.0310232986,0.0039107414,float
2022-07-01 00:44:40.669000,59761.0310262616,0.0043168667,float
2022-07-01 00:44:40.925000,59761.0310292245,0.0046799820,float
2022-07-01 00:44:41.181000,59761.0310321875,0.0047321135,float
2022-07-01 00:44:41.437000,59761.0310351505,0.0049924920,float
2022-07-01 00:44:41.693000,59761.0310381134,0.0048039555,float
2022-07-01 00:44:41.949000,59761.0310410764,0.0048306766,float
2022-07-01 00:44:42.205000,59761.0310440394,0.0050999722,float
2022-07-01 00:44:42.461000,59761.0310470023,0.0052161208,float
2022-07-01 00:44:42.717000,59761.0310499653,0.0051117467,float
2022-07-01 00:44:42.973000,59761.0310529282,0.0047325165,float
2022-07-01 00:44:43.229000,59761.0310558912,0.0049272293,float
2022-07-01 00:44:43.485000,59761.0310588542,0.0050028173,float
2022-07-01 00:44:43.741000,59761.0310618171,0.0045720072,float
2022-07-01 00:44:43.997000,59761.0310647801,0.0042700171,float
2022-07-01 00:44:44.253000,59761.0310677431,0.0044608028,float
2022-07-01 00:44:44.509000,59761.0310707060,0.0045462429,float
2022-07-01 00:44:44.765000,59761.0310736690,0.0041674626,float
2022-07-01 00:44:45.021000,59761.0310766319,0.0039072555,float
2022-07-01 00:44:45.277000,59761.0310795949,0.0036673016,float
2022-07-01 00:44:45.533000,59761.0310825579,0.0027989911,float
2022-07-01 00:44:45.789000,59761.0310855208,0.0023761734,float
2022-07-01 00:44:46.045000,59761.0310884838,0.0018802203,float
2022-07-01 00:44:46.301000,59761.0310914468,0.0014999920,float
2022-07-01 00:44:46.557000,59761.0310944097,0.0003691990,float
2022-07-01 00:44:46.813000,59761.0310973727,0.0000276440,float
2022-07-01 00:44:47.069000,59761.0311003356,-0.0003996537,float
2022-07-01 00:44:47.325000,59761.0311032986,-0.0005132699,float
2022-07-01 00:44:47.581000,59761.0311062616,-0.0008259889,float
2022-07-01 00:44:47.837000,59761.0311092245,-0.0016452741,float
2022-07-01 00:44:48.093000,59761.0311121875,-0.0027046100,float
2022-07-01 00:44:48.349000,59761.0311151505,-0.0034576889,float
2022-07-01 00:44:48.605000,59761.0311181134,-0.0036915047,float
2022-07-01 00:44:48.861000,59761.0311210764,-0.0043571197,float
2022-07-01 00:44:49.117000,59761.0311240393,-0.0051099373,float
2022-07-01 00:44:49.373000,59761.0311270023,-0.0057066691,float
2022-07-01 00:44:49.629000,59761.0311299653,-0.0063899322,float
2022-07-01 00:44:49.885000,59761.0311329282,-0.0070232406,float
2022-07-01 00:44:50.141000,59761.0311358912,-0.0075842775,float
2022-07-01 00:44:50.397000,59761.0311388542,-0.0087207385,float
2022-07-01 00:44:50.653000,59761.0311418171,-0.0092693653,float
2022-07-01 00:44:50.909000,59761.0311447801,-0.0102087276,float
2022-07-01 00:44:51.165000,59761.0311477431,-0.0113324661,float
2022-07-01 00:44:51.421000,59761.0311507060,-0.0126709329,float
2022-07-01 00:44:51.677000,59761.0311536690,-0.0136310397,float
2022-07-01 00:44:51.933000,59761.0311566319,-0.0147399962,float
2022-07-01 00:44:52.189000,59761.0311595949,-0.0155355955,float
2022-07-01 00:44:52.445000,59761.0311625579,-0.0161241172,float
2022-07-01 00:44:52.701000,59761.0311655208,-0.0169683858,float
2022-07-01 00:44:52.957000,59761.0311684838,-0.0172318764,float
2022-07-01 00:44:53.213000,59761.0311714468,-0.0181926443,float
2022-07-01 00:44:53.469000,59761.0311744097,-0.0194553943,float
2022-07-01 00:44:53.725000,59761.0311773727,-0.0204250481,float
2022-07-01 00:44:53.981000,59761.0311803356,-0.0215072192,float
2022-07-01 00:44:54.237000,59761.0311832986,-0.0220938563,float
2022-07-01 00:44:54.493000,59761.0311862616,-0.0227962387,float
2022-07-01 00:44:54.749000,59761.0311892245,-0.0230703207,float
2022-07-01 00:44:55.005000,59761.0311921875,-0.0237904900,float
2022-07-01 00:44:55.261000,59761.0311951505,-0.0242704789,float
2022-07-01 00:44:55.517000,59761.0311981134,-0.0253529327,float
2022-07-01 00:44:55.773000,59761.0312010764,-0.0262614551,float
2022-07-01 00:44:56.029000,59761.0312040394,-0.0270629848,float
2022-07-01 00:44:56.285000,59761.0312070023,-0.0281328884,float
2022-07-01 00:44:56.541000,59761.0312099653,-0.0283843419,float
2022-07-01 00:44:56.797000,59761.0312129282,-0.0285445856,float
2022-07-01 00:44:57.053000,59761.0312158912,-0.0289418642,float
2022-07-01 00:44:57.309000,59761.0312188542,-0.0295077989,float
2022-07-01 00:44:57.565000,59761.0312218171,-0.0305275799,float
2022-07-01 00:44:57.821000,59761.0312247801,-0.0317354157,float
2022-07-01 00:44:58.077000,59761.0312277431,-0.0322900991,float
2022-07-01 00:44:58.333000,59761.0312307060,-0.0326578777,float
2022-07-01 00:44:58.589000,59761.0312336690,-0.0325734116,float
2022-07-01 00:44:58.845000,59761.0312366319,-0.0329168434,float
2022-07-01 00:44:59.101000,59761.0312395949,-0.0335726647,float
2022-07-01 00:44:59.357000,59761.0312425579,-0.0332624501,float
2022-07-01 00:44:59.613000,59761.0312455208,-0.0334789309,float
2022-07-01 00:44:59.869000,59761.0312484838,-0.0330642751,float
2022-07-01 00:45:00.125000,59761.0312514468,-0.0330988894,float
2022-07-01 00:45:00.381000,59761.0312544097,-0.0329263003,float
2022-07-01 00:45:00.637000,59761.0312573727,-0.0329402512,float
2022-07-01 00:45:00.893000,59761.0312603357,-0.0334537696,float
2022-07-01 00:45:01.149000,59761.0312632986,-0.0332418021,float
2022-07-01 00:45:01.405000,59761.0312662616,-0.0331781412,float
2022-07-01 00:45:01.661000,59761.0312692245,-0.0322407013,float
2022-07-01 00:45:01.917000,59761.0312721875,-0.0320721141,float
2022-07-01 00:45:02.173000,59761.0312751505,-0.0323834755,float
2022-07-01 00:45:02.429000,59761.0312781134,-0.0327242438,float
2022-07-01 00:45:02.685000,59761.0312810764,-0.0320980356,float
2022-07-01 00:45:02.941000,59761.0312840394,-0.0319811979,float
2022-07-01 00:45:03.197000,59761.0312870023,-0.0313933405,float
2022-07-01 00:45:03.453000,59761.0312899653,-0.0312370612,float
2022-07-01 00:45:03.709000,59761.0312929282,-0.0313080434,float
2022-07-01 00:45:03.965000,59761.0312958912,-0.0316716397,float
2022-07-01 00:45:04.221000,59761.0312988542,-0.0314731636,float
2022-07-01 00:45:04.477000,59761.0313018171,-0.0307575616,float
2022-07-01 00:45:04.733000,59761.0313047801,-0.0299382993,float
2022-07-01 00:45:04.989000,59761.0313077431,-0.0297883054,float
2022-07-01 00:45:05.245000,59761.0313107060,-0.0301710046,float
2022-07-01 00:45:05.501000,59761.0313136690,-0.0302003469,float
2022-07-01 00:45:05.757000,59761.0313166319,-0.0299206485,float
2022-07-01 00:45:06.013000,59761.0313195949,-0.0298921662,float
2022-07-01 00:45:06.269000,59761.0313225579,-0.0293014119,float
2022-07-01 00:45:06.525000,59761.0313255208,-0.0291739910,float
2022-07-01 00:45:06.781000,59761.0313284838,-0.0286915829,float
2022-07-01 00:45:07.037000,59761.0313314468,-0.0292788830,float
2022-07-01 00:45:07.293000,59761.0313344097,-0.0287009298,float
2022-07-01 00:45:07.549000,59761.0313373727,-0.0285511319,float
2022-07-01 00:45:07.805000,59761.0313403356,-0.0284583533,float
2022-07-01 00:45:08.061000,59761.0313432986,-0.0287150061,float
2022-07-01 00:45:08.317000,59761.0313462616,-0.0282780675,float
2022-07-01 00:45:08.573000,59761.0313492245,-0.0281388794,float
2022-07-01 00:45:08.829000,59761.0313521875,-0.0284697997,float
2022-07-01 00:45:09.085000,59761.0313551505,-0.0282825445,float
2022-07-01 00:45:09.341000,59761.0313581134,-0.0284829840,float
2022-07-01 00:45:09.597000,59761.0313610764,-0.0283060835,float
2022-07-01 00:45:09.853000,59761.0313640394,-0.0278507639,float
2022-07-01 00:45:10.109000,59761.0313670023,-0.0271558739,float
2022-07-01 00:45:10.365000,59761.0313699653,-0.0273622844,float
2022-07-01 00:45:10.621000,59761.0313729282,-0.0276699204,float
2022-07-01 00:45:10.877000,59761.0313758912,-0.0276926107,float
2022-07-01 00:45:11.133000,59761.0313788542,-0.0278964859,float
2022-07-01 00:45:11.389000,59761.0313818171,-0.0277391194,float
2022-07-01 00:45:11.645000,59761.0313847801,-0.0273055781,float
2022-07-01 00:45:11.901000,59761.0313877431,-0.0271163746,float
2022-07-01 00:45:12.157000,59761.0313907060,-0.0274347508,float
2022-07-01 00:45:12.413000,59761.0313936690,-0.0276740082,float
2022-07-01 00:45:12.669000,59761.0313966319,-0.0279022660,float
2022-07-01 00:45:12.925000,59761.0313995949,-0.0278702102,float
2022-07-01 00:45:13.181000,59761.0314025579,-0.0276411836,float
2022-07-01 00:45:13.437000,59761.0314055208,-0.0273224180,float
2022-07-01 00:45:13.693000,59761.0314084838,-0.0273535474,float
2022-07-01 00:45:13.949000,59761.0314114468,-0.0268374864,float
2022-07-01 00:45:14.205000,59761.0314144097,-0.0265387809,float
2022-07-01 00:45:14.461000,59761.0314173727,-0.0263327817,float
2022-07-01 00:45:14.717000,59761.0314203356,-0.0261126056,float
2022-07-01 00:45:14.973000,59761.0314232986,-0.0264529862,float
2022-07-01 00:45:15.229000,59761.0314262616,-0.0263016142,float
2022-07-01 00:45:15.485000,59761.0314292245,-0.0258915845,float
2022-07-01 00:45:15.741000,59761.0314321875,-0.0256200103,float
2022-07-01 00:45:15.997000,59761.0314351505,-0.0255790726,float
2022-07-01 00:45:16.253000,59761.0314381134,-0.0261568953,float
2022-07-01 00:45:16.509000,59761.0314410764,-0.0255139668,float
2022-07-01 00:45:16.765000,59761.0314440393,-0.0246210630,float
2022-07-01 00:45:17.021000,59761.0314470023,-0.0241923720,float
2022-07-01 00:45:17.277000,59761.0314499653,-0.0235289765,float
2022-07-01 00:45:17.533000,59761.0314529282,-0.0233180030,float
2022-07-01 00:45:17.789000,59761.0314558912,-0.0228246061,float
2022-07-01 00:45:18.045000,59761.0314588542,-0.0221809199,float
2022-07-01 00:45:18.301000,59761.0314618171,-0.0219286599,float
2022-07-01 00:45:18.557000,59761.0314647801,-0.0213310292,float
2022-07-01 00:45:18.813000,59761.0314677431,-0.0212204486,float
2022-07-01 00:45:19.069000,59761.0314707060,-0.0210500445,float
2022-07-01 00:45:19.325000,59761.0314736690,-0.0200106468,float
2022-07-01 00:45:19.581000,59761.0314766319,-0.0192792154,float
2022-07-01 00:45:19.837000,59761.0314795949,-0.0182547990,float
2022-07-01 00:45:20.093000,59761.0314825579,-0.0179161404,float
2022-07-01 00:45:20.349000,59761.0314855208,-0.0174136064,float
2022-07-01 00:45:20.605000,59761.0314884838,-0.0165488902,float
2022-07-01 00:45:20.861000,59761.0314914468,-0.0161229876,float
2022-07-01 00:45:21.117000,59761.0314944097,-0.0152657746,float
2022-07-01 00:45:21.373000,59761.0314973727,-0.0143570909,float
2022-07-01 00:45:21.629000,59761.0315003356,-0.0136658434,float
2022-07-01 00:45:21.885000,59761.0315032986,-0.0134674608,float
2022-07-01 00:45:22.141000,59761.0315062616,-0.0131662971,float
2022-07-01 00:45:22.397000,59761.0315092245,-0.0123889941,float
2022-07-01 00:45:22.653000,59761.0315121875,-0.0116280572,float
2022-07-01 00:45:22.909000,59761.0315151505,-0.0104993769,float
2022-07-01 00:45:23.165000,59761.0315181134,-0.0095176465,float
2022-07-01 00:45:23.421000,59761.0315210764,-0.0088381647,float
2022-07-01 00:45:23.677000,59761.0315240394,-0.0089781178,float
2022-07-01 00:45:23.933000,59761.0315270023,-0.0085235280,float
2022-07-01 00:45:24.189000,59761.0315299653,-0.0085071607,float
2022-07-01 00:45:24.445000,59761.0315329282,-0.0079951334,float
2022-07-01 00:45:24.701000,59761.0315358912,-0.0078081939,float
2022-07-01 00:45:24.957000,59761.0315388542,-0.0076467634,float
2022-07-01 00:45:25.213000,59761.0315418171,-0.0070801012,float
2022-07-01 00:45:25.469000,59761.0315447801,-0.0065967960,float
2022-07-01 00:45:25.725000,59761.0315477431,-0.0057032110,float
2022-07-01 00:45:25.981000,59761.0315507060,-0.0055820966,float
2022-07-01 00:45:26.237000,59761.0315536690,-0.0057638356,float
2022-07-01 00:45:26.493000,59761.0315566319,-0.0053629722,float
2022-07-01 00:45:26.749000,59761.0315595949,-0.0052774952,float
2022-07-01 00:45:27.005000,59761.0315625579,-0.0046107000,float
2022-07-01 00:45:27.261000,59761.0315655208,-0.0042514277,float
2022-07-01 00:45:27.517000,59761.0315684838,-0.0036733285,float
2022-07-01 00:45:27.773000,59761.0315714468,-0.0034181309,float
2022-07-01 00:45:28.029000,59761.0315744097,-0.0034901462,float
2022-07-01 00:45:28.285000,59761.0315773727,-0.0032876748,float
2022-07-01 00:45:28.541000,59761.0315803356,-0.0037246307,float
2022-07-01 00:45:28.797000,59761.0315832986,-0.0034035031,float
2022-07-01 00:45:29.053000,59761.0315862616,-0.0035921516,float
2022-07-01 00:45:29.309000,59761.0315892245,-0.0037237984,float
2022-07-01 00:45:29.565000,59761.0315921875,-0.0036924407,float
2022-07-01 00:45:29.821000,59761.0315951505,-0.0037036105,float
2022-07-01 00:45:30.077000,59761.0315981134,-0.0044513370,float
2022-07-01 00:45:30.333000,59761.0316010764,-0.0046890087,float
2022-07-01 00:45:30.589000,59761.0316040394,-0.0043201073,float
2022-07-01 00:45:30.845000,59761.0316070023,-0.0045664809,float
2022-07-01 00:45:31.101000,59761.0316099653,-0.0044961724,float
2022-07-01 00:45:31.357000,59761.0316129282,-0.0052003659,float
2022-07-01 00:45:31.613000,59761.0316158912,-0.0055600407,float
2022-07-01 00:45:31.869000,59761.0316188542,-0.0054999374,float
2022-07-01 00:45:32.125000,59761.0316218171,-0.0056130665,float
2022-07-01 00:45:32.381000,59761.0316247801,-0.0059442252,float
2022-07-01 00:45:32.637000,59761.0316277431,-0.0061098848,float
2022-07-01 00:45:32.893000,59761.0316307060,-0.0063367017,float
2022-07-01 00:45:33.149000,59761.0316336690,-0.0067445681,float
2022-07-01 00:45:33.405000,59761.0316366319,-0.0069423889,float
2022-07-01 00:45:33.661000,59761.0316395949,-0.0070666961,float
2022-07-01 00:45:33.917000,59761.0316425579,-0.0077456739,float
2022-07-01 00:45:34.173000,59761.0316455208,-0.0080092130,float
2022-07-01 00:45:34.429000,59761.0316484838,-0.0083354582,float
2022-07-01 00:45:34.685000,59761.0316514468,-0.0087973639,float
2022-07-01 00:45:34.941000,59761.0316544097,-0.0090404912,float
2022-07-01 00:45:35.197000,59761.0316573727,-0.0097947726,float
2022-07-01 00:45:35.453000,59761.0316603356,-0.0103123239,float
2022-07-01 00:45:35.709000,59761.0316632986,-0.0108453775,float
2022-07-01 00:45:35.965000,59761.0316662616,-0.0113638642,float
2022-07-01 00:45:36.221000,59761.0316692245,-0.0127366309,float
2022-07-01 00:45:36.477000,59761.0316721875,-0.0127384852,float
2022-07-01 00:45:36.733000,59761.0316751505,-0.0136488867,float
2022-07-01 00:45:36.989000,59761.0316781134,-0.0135404561,float
2022-07-01 00:45:37.245000,59761.0316810764,-0.0142212248,float
2022-07-01 00:45:37.501000,59761.0316840393,-0.0147770255,float
2022-07-01 00:45:37.757000,59761.0316870023,-0.0160158928,float
2022-07-01 00:45:38.013000,59761.0316899653,-0.0168608271,float
2022-07-01 00:45:38.269000,59761.0316929282,-0.0173467121,float
2022-07-01 00:45:38.525000,59761.0316958912,-0.0179352163,float
2022-07-01 00:45:38.781000,59761.0316988542,-0.0184690018,float
2022-07-01 00:45:39.037000,59761.0317018171,-0.0195699682,float
2022-07-01 00:45:39.293000,59761.0317047801,-0.0205424062,float
2022-07-01 00:45:39.549000,59761.0317077431,-0.0209489819,float
2022-07-01 00:45:39.805000,59761.0317107060,-0.0215139049,float
2022-07-01 00:45:40.061000,59761.0317136690,-0.0219988243,float
2022-07-01 00:45:40.317000,59761.0317166319,-0.0225553456,float
2022-07-01 00:45:40.573000,59761.0317195949,-0.0229529072,float
2022-07-01 00:45:40.829000,59761.0317225579,-0.0239734493,float
2022-07-01 00:45:41.085000,59761.0317255208,-0.0243569409,float
2022-07-01 00:45:41.341000,59761.0317284838,-0.0245799592,float
2022-07-01 00:45:41.597000,59761.0317314468,-0.0250673612,float
2022-07-01 00:45:41.853000,59761.0317344097,-0.0255027064,float
2022-07-01 00:45:42.109000,59761.0317373727,-0.0266268651,float
2022-07-01 00:45:42.365000,59761.0317403356,-0.0276641723,float
2022-07-01 00:45:42.621000,59761.0317432986,-0.0279497803,float
2022-07-01 00:45:42.877000,59761.0317462616,-0.0285474254,float
2022-07-01 00:45:43.133000,59761.0317492245,-0.0290229646,float
2022-07-01 00:45:43.389000,59761.0317521875,-0.0291468037,float
2022-07-01 00:45:43.645000,59761.0317551505,-0.0293109155,float
2022-07-01 00:45:43.901000,59761.0317581134,-0.0298703388,float
2022-07-01 00:45:44.157000,59761.0317610764,-0.0299434236,float
2022-07-01 00:45:44.413000,59761.0317640394,-0.0306491547,float
2022-07-01 00:45:44.669000,59761.0317670023,-0.0310424681,float
2022-07-01 00:45:44.925000,59761.0317699653,-0.0312560426,float
2022-07-01 00:45:45.181000,59761.0317729282,-0.0317276621,float
2022-07-01 00:45:45.437000,59761.0317758912,-0.0314343073,float
2022-07-01 00:45:45.693000,59761.0317788542,-0.0312221952,float
2022-07-01 00:45:45.949000,59761.0317818171,-0.0317700107,float
2022-07-01 00:45:46.205000,59761.0317847801,-0.0318336763,float
2022-07-01 00:45:46.461000,59761.0317877431,-0.0321163594,float
2022-07-01 00:45:46.717000,59761.0317907060,-0.0321058047,float
2022-07-01 00:45:46.973000,59761.0317936690,-0.0325869760,float
2022-07-01 00:45:47.229000,59761.0317966319,-0.0322637997,float
2022-07-01 00:45:47.485000,59761.0317995949,-0.0321714294,float
2022-07-01 00:45:47.741000,59761.0318025579,-0.0319977511,float
2022-07-01 00:45:47.997000,59761.0318055208,-0.0326230191,float
2022-07-01 00:45:48.253000,59761.0318084838,-0.0325236571,float
2022-07-01 00:45:48.509000,59761.0318114468,-0.0326575801,float
2022-07-01 00:45:48.765000,59761.0318144097,-0.0317255402,float
2022-07-01 00:45:49.021000,59761.0318173727,-0.0314001950,float
2022-07-01 00:45:49.277000,59761.0318203357,-0.0312351821,float
2022-07-01 00:45:49.533000,59761.0318232986,-0.0310175191,float
2022-07-01 00:45:49.789000,59761.0318262616,-0.0314453774,float
2022-07-01 00:45:50.045000,59761.0318292245,-0.0317325253,float
2022-07-01 00:45:50.301000,59761.0318321875,-0.0313001199,float
2022-07-01 00:45:50.557000,59761.0318351505,-0.0314732283,float
2022-07-01 00:45:50.813000,59761.0318381134,-0.0310547434,float
2022-07-01 00:45:51.069000,59761.0318410764,-0.0309270755,float
2022-07-01 00:45:51.325000,59761.0318440394,-0.0307882327,float
2022-07-01 00:45:51.581000,59761.0318470023,-0.0303689607,float
2022-07-01 00:45:51.837000,59761.0318499653,-0.0303693967,float
2022-07-01 00:45:52.093000,59761.0318529282,-0.0301926338,float
2022-07-01 00:45:52.349000,59761.0318558912,-0.0302019950,float
2022-07-01 00:45:52.605000,59761.0318588542,-0.0299758944,float
2022-07-01 00:45:52.861000,59761.0318618171,-0.0294599765,float
2022-07-01 00:45:53.117000,59761.0318647801,-0.0295471186,float
2022-07-01 00:45:53.373000,59761.0318677431,-0.0291936421,float
2022-07-01 00:45:53.629000,59761.0318707060,-0.0291644196,float
2022-07-01 00:45:53.885000,59761.0318736690,-0.0290508710,float
2022-07-01 00:45:54.141000,59761.0318766319,-0.0285557118,float
2022-07-01 00:45:54.397000,59761.0318795949,-0.0282471610,float
2022-07-01 00:45:54.653000,59761.0318825579,-0.0289317565,float
2022-07-01 00:45:54.909000,59761.0318855208,-0.0290514189,float
2022-07-01 00:45:55.165000,59761.0318884838,-0.0290880999,float
2022-07-01 00:45:55.421000,59761.0318914468,-0.0289402768,float
2022-07-01 00:45:55.677000,59761.0318944097,-0.0289371046,float
2022-07-01 00:45:55.933000,59761.0318973727,-0.0294694251,float
2022-07-01 00:45:56.189000,59761.0319003356,-0.0291112128,float
2022-07-01 00:45:56.445000,59761.0319032986,-0.0296546946,float
2022-07-01 00:45:56.701000,59761.0319062616,-0.0301107414,float
2022-07-01 00:45:56.957000,59761.0319092245,-0.0302738389,float
2022-07-01 00:45:57.213000,59761.0319121875,-0.0303754350,float
2022-07-01 00:45:57.469000,59761.0319151505,-0.0300958164,float
2022-07-01 00:45:57.725000,59761.0319181134,-0.0302445513,float
2022-07-01 00:45:57.981000,59761.0319210764,-0.0306477709,float
2022-07-01 00:45:58.237000,59761.0319240394,-0.0305367479,float
2022-07-01 00:45:58.493000,59761.0319270023,-0.0303283342,float
2022-07-01 00:45:58.749000,59761.0319299653,-0.0305181944,float
2022-07-01 00:45:59.005000,59761.0319329282,-0.0305387026,float
2022-07-01 00:45:59.261000,59761.0319358912,-0.0303610564,float
2022-07-01 00:45:59.517000,59761.0319388542,-0.0304422151,float
2022-07-01 00:45:59.773000,59761.0319418171,-0.0303196402,float
2022-07-01 00:46:00.029000,59761.0319447801,-0.0305094489,float
2022-07-01 00:46:00.285000,59761.0319477431,-0.0304321917,float
2022-07-01 00:46:00.541000,59761.0319507060,-0.0308007573,float
2022-07-01 00:46:00.797000,59761.0319536690,-0.0311851275,float
2022-07-01 00:46:01.053000,59761.0319566319,-0.0315326680,float
2022-07-01 00:46:01.309000,59761.0319595949,-0.0318590597,float
2022-07-01 00:46:01.565000,59761.0319625579,-0.0316464049,float
2022-07-01 00:46:01.821000,59761.0319655208,-0.0319568540,float
2022-07-01 00:46:02.077000,59761.0319684838,-0.0323265372,float
